"1" "2"
"sscortex.373" 0.995146674595599 0.00485332540440082
"sscortex.374" 0.999244010641803 0.000755989358197006
"sscortex.375" 0.998755841292879 0.001244158707121
"sscortex.376" 0.986388347114643 0.0136116528853566
"sscortex.377" 0.928557299721725 0.0714427002782746
"sscortex.378" 0.606206661635081 0.393793338364919
"sscortex.379" 0.988906585871798 0.0110934141282016
"sscortex.380" 0.995060096801944 0.00493990319805637
"sscortex.381" 0.988685646942396 0.0113143530576037
"ca1hippocampus.144" 0.976887016563084 0.0231129834369164
"sscortex.382" 0.915926409433395 0.0840735905666051
"sscortex.383" 0.982396237358042 0.0176037626419581
"sscortex.384" 0.991038615805749 0.00896138419425118
"sscortex.385" 0.961945117773396 0.038054882226604
"sscortex.386" 0.957625158732937 0.0423748412670633
"sscortex.387" 0.994905501267418 0.00509449873258225
"sscortex.388" 0.969493112651753 0.0305068873482472
"sscortex.389" 0.993229254673795 0.00677074532620543
"sscortex.390" 0.938906854893419 0.0610931451065807
"sscortex.391" 0.999702011299617 0.000297988700383233
"sscortex.392" 0.81820567251615 0.18179432748385
"sscortex.393" 0.994772932520368 0.00522706747963169
"sscortex.394" 0.989479666660086 0.0105203333399141
"sscortex.395" 0.668079088785037 0.331920911214963
"sscortex.396" 0.99658425380266 0.00341574619733961
"sscortex.397" 0.986389730970658 0.0136102690293421
"sscortex.398" 0.996551082099976 0.00344891790002397
"sscortex.399" 0.805833165634324 0.194166834365676
"sscortex.400" 0.992171810246752 0.00782818975324833
"sscortex.401" 0.968106863076168 0.0318931369238319
"sscortex.402" 0.984069196780907 0.0159308032190933
"sscortex.403" 0.989981359923324 0.0100186400766755
"sscortex.404" 0.971572120591464 0.0284278794085363
"sscortex.405" 0.999777860190615 0.000222139809384669
"sscortex.406" 0.999806683225397 0.000193316774603547
"sscortex.407" 0.986960184920898 0.0130398150791018
"sscortex.408" 0.860845427138283 0.139154572861717
"sscortex.409" 0.817960634317495 0.182039365682505
"sscortex.410" 0.997515981767028 0.00248401823297154
"sscortex.411" 0.951006134143598 0.0489938658564024
"sscortex.412" 0.922463303662564 0.0775366963374356
"sscortex.413" 0.944315478285591 0.0556845217144086
"sscortex.414" 0.760373231212714 0.239626768787286
"sscortex.415" 0.944802153959367 0.0551978460406333
"sscortex.416" 0.648479087216284 0.351520912783716
"sscortex.417" 0.984784167634227 0.015215832365773
"sscortex.418" 0.594036688545351 0.405963311454649
"sscortex.419" 0.997909560305094 0.00209043969490597
"sscortex.420" 0.626821664996976 0.373178335003024
"sscortex.421" 0.678690286561171 0.321309713438829
"sscortex.422" 0.722077519350101 0.277922480649899
"sscortex.423" 0.996266092790971 0.00373390720902939
"sscortex.424" 0.863212571445487 0.136787428554513
"sscortex.425" 0.976308925208052 0.0236910747919484
"sscortex.426" 0.846988613472774 0.153011386527226
"sscortex.427" 0.998387204085348 0.00161279591465223
"sscortex.428" 0.690257263195696 0.309742736804304
"sscortex.429" 0.621519001168159 0.378480998831841
"sscortex.430" 0.901717881551986 0.0982821184480143
"sscortex.431" 0.996752308785101 0.00324769121489869
"sscortex.432" 0.992958118620446 0.00704188137955439
"sscortex.433" 0.650618725001729 0.349381274998271
"sscortex.434" 0.918787110015111 0.0812128899848888
"sscortex.435" 0.6008983106669 0.3991016893331
"sscortex.436" 0.910659173790134 0.0893408262098665
"sscortex.437" 0.942394667008577 0.057605332991423
"sscortex.438" 0.989083273806217 0.0109167261937832
"sscortex.439" 0.928784938139931 0.0712150618600686
"sscortex.440" 0.998411729716914 0.00158827028308569
"sscortex.441" 0.989634787881778 0.0103652121182217
"sscortex.442" 0.930544464078235 0.0694555359217649
"sscortex.443" 0.977439654900847 0.0225603450991532
"sscortex.444" 0.946235208279695 0.0537647917203051
"sscortex.445" 0.834765423529455 0.165234576470545
"sscortex.446" 0.72879050371928 0.27120949628072
"sscortex.447" 0.867861395417289 0.132138604582711
"sscortex.448" 0.980487245751019 0.019512754248981
"sscortex.449" 0.993684100049624 0.00631589995037563
"sscortex.450" 0.991099097304526 0.00890090269547377
"sscortex.451" 0.983077930164589 0.0169220698354109
"sscortex.452" 0.972317207754241 0.0276827922457594
"sscortex.453" 0.876181817165622 0.123818182834377
"sscortex.454" 0.765812063078887 0.234187936921113
"sscortex.455" 0.955850340489322 0.0441496595106776
"sscortex.456" 0.907156342563799 0.0928436574362015
"sscortex.457" 0.879794767829725 0.120205232170275
"sscortex.458" 0.997703681304728 0.0022963186952715
"sscortex.459" 0.967422366441414 0.0325776335585864
"sscortex.460" 0.976548256103405 0.0234517438965956
"sscortex.461" 0.974171110117546 0.0258288898824536
"sscortex.462" 0.996183655313633 0.00381634468636676
"sscortex.463" 0.980967448633464 0.0190325513665362
"sscortex.464" 0.869499176731576 0.130500823268424
"sscortex.465" 0.973107490281067 0.0268925097189327
"sscortex.466" 0.960552244237918 0.0394477557620822
"sscortex.467" 0.600136023408087 0.399863976591913
"sscortex.468" 0.957947230462152 0.0420527695378477
"sscortex.469" 0.998805346236615 0.00119465376338456
"sscortex.470" 0.995380391772299 0.00461960822770128
"sscortex.471" 0.933623436783194 0.0663765632168062
"sscortex.472" 0.986068840766758 0.0139311592332419
"sscortex.473" 0.999508893298469 0.00049110670153091
"sscortex.474" 0.920057918913079 0.0799420810869215
"sscortex.475" 0.836131393275659 0.163868606724341
"sscortex.476" 0.99966024153873 0.000339758461270467
"sscortex.477" 0.993569597638735 0.00643040236126535
"sscortex.478" 0.635206836499829 0.364793163500171
"sscortex.479" 0.997892485239634 0.00210751476036603
"sscortex.480" 0.986683474276862 0.0133165257231382
"sscortex.481" 0.991087425315378 0.00891257468462165
"sscortex.482" 0.581719645657586 0.418280354342414
"sscortex.483" 0.986214143227857 0.013785856772143
"sscortex.484" 0.948107324839175 0.0518926751608254
"sscortex.485" 0.947846772556138 0.0521532274438615
"sscortex.486" 0.993875804602768 0.00612419539723237
"sscortex.487" 0.995523426177118 0.00447657382288228
"sscortex.488" 0.99573996757337 0.00426003242662946
"sscortex.489" 0.960568373695974 0.0394316263040257
"sscortex.490" 0.929866393527376 0.0701336064726239
"sscortex.491" 0.983050944167792 0.0169490558322081
"sscortex.492" 0.976569803960954 0.0234301960390462
"sscortex.493" 0.998074116833511 0.00192588316648911
"sscortex.494" 0.960592116900876 0.0394078830991239
"ca1hippocampus.145" 0.882071258358313 0.117928741641687
"sscortex.495" 0.915662345480318 0.0843376545196823
"sscortex.496" 0.934024919549364 0.0659750804506356
"sscortex.497" 0.966912726620847 0.0330872733791534
"sscortex.498" 0.942192257903796 0.057807742096204
"sscortex.499" 0.999451596931727 0.000548403068272918
"sscortex.500" 0.803113885910272 0.196886114089728
"sscortex.501" 0.967327691811313 0.0326723081886867
"sscortex.502" 0.832086743790532 0.167913256209468
"sscortex.503" 0.945288985161958 0.0547110148380421
"sscortex.504" 0.989858039237403 0.0101419607625973
"sscortex.505" 0.726376632691781 0.273623367308219
"sscortex.506" 0.973603954401258 0.0263960455987415
"sscortex.507" 0.887253319288108 0.112746680711892
"sscortex.508" 0.672570048882359 0.327429951117641
"sscortex.509" 0.833014782776129 0.166985217223871
"sscortex.510" 0.975149076820535 0.0248509231794655
"sscortex.511" 0.699385317543435 0.300614682456565
"sscortex.512" 0.610581789604048 0.389418210395952
"sscortex.513" 0.690662874227519 0.309337125772481
"sscortex.514" 0.92642547431361 0.0735745256863904
"sscortex.515" 0.988177910177713 0.0118220898222866
"sscortex.516" 0.722868155585066 0.277131844414933
"sscortex.517" 0.99526622571577 0.0047337742842296
"sscortex.518" 0.996464509696401 0.00353549030359899
"sscortex.519" 0.988134283693587 0.0118657163064132
"sscortex.520" 0.787092611402198 0.212907388597802
"sscortex.521" 0.916174989925867 0.0838250100741332
"sscortex.522" 0.884988393679873 0.115011606320127
"sscortex.523" 0.970722268013512 0.029277731986488
"sscortex.524" 0.983056800156759 0.0169431998432406
"sscortex.525" 0.886756453636596 0.113243546363404
"sscortex.526" 0.903375492073603 0.0966245079263967
"sscortex.527" 0.995078241835755 0.00492175816424483
"sscortex.528" 0.999604384296932 0.000395615703067748
"sscortex.529" 0.97323189884258 0.0267681011574203
"sscortex.530" 0.996148676932451 0.00385132306754922
"sscortex.531" 0.977491937609942 0.0225080623900582
"sscortex.532" 0.985067431905054 0.0149325680949459
"sscortex.533" 0.862541696235776 0.137458303764224
"ca1hippocampus.146" 0.999759102863113 0.000240897136887154
"ca1hippocampus.147" 0.999825544401849 0.000174455598150899
"ca1hippocampus.148" 0.999164095969467 0.000835904030533417
"ca1hippocampus.149" 0.999463226241053 0.000536773758947106
"ca1hippocampus.150" 0.997745221243714 0.00225477875628617
"ca1hippocampus.151" 0.999798662405807 0.000201337594193274
"sscortex.534" 0.999580209008957 0.000419790991042957
"ca1hippocampus.152" 0.99935609108045 0.000643908919550315
"ca1hippocampus.153" 0.894573152448386 0.105426847551614
"ca1hippocampus.154" 0.964493831542906 0.0355061684570938
"ca1hippocampus.155" 0.999842561912607 0.000157438087392898
"ca1hippocampus.156" 0.98622334320744 0.0137766567925596
"ca1hippocampus.157" 0.896592342827488 0.103407657172512
"ca1hippocampus.158" 0.999798653435363 0.000201346564637293
"ca1hippocampus.159" 0.972180767891389 0.0278192321086111
"ca1hippocampus.160" 0.999685222923672 0.000314777076328008
"ca1hippocampus.161" 0.932128761814661 0.0678712381853388
"ca1hippocampus.162" 0.999007424824703 0.000992575175296602
"ca1hippocampus.163" 0.98720296024244 0.0127970397575597
"ca1hippocampus.164" 0.942433807774329 0.0575661922256707
"ca1hippocampus.165" 0.999640315006347 0.000359684993652659
"ca1hippocampus.166" 0.999069283745115 0.000930716254885149
"ca1hippocampus.167" 0.954761172730175 0.0452388272698247
"ca1hippocampus.168" 0.775482648154585 0.224517351845414
"ca1hippocampus.169" 0.660391247471763 0.339608752528237
"ca1hippocampus.170" 0.999151772661219 0.000848227338780876
"ca1hippocampus.171" 0.99885708374326 0.00114291625673948
"ca1hippocampus.172" 0.712364471703981 0.287635528296019
"ca1hippocampus.173" 0.999875048202678 0.000124951797321933
"ca1hippocampus.174" 0.99958281309726 0.000417186902740189
"sscortex.535" 0.997790340611121 0.00220965938887852
"sscortex.536" 0.997468673664749 0.00253132633525126
"sscortex.537" 0.976111395829135 0.0238886041708656
"ca1hippocampus.175" 0.999369650596237 0.000630349403763301
"ca1hippocampus.176" 0.999826931406767 0.000173068593233099
"ca1hippocampus.177" 0.83981377503412 0.16018622496588
"ca1hippocampus.178" 0.967026443291182 0.0329735567088178
"ca1hippocampus.179" 0.999090331082769 0.000909668917230837
"ca1hippocampus.180" 0.999857674931501 0.000142325068499249
"ca1hippocampus.181" 0.999598554151667 0.000401445848332943
"sscortex.538" 0.989589039259816 0.0104109607401841
"ca1hippocampus.182" 0.999849137100626 0.000150862899373677
"sscortex.539" 0.942173917948258 0.0578260820517416
"ca1hippocampus.183" 0.999483490153243 0.000516509846757545
"ca1hippocampus.184" 0.933170009939593 0.0668299900604072
"sscortex.540" 0.998568282860476 0.00143171713952366
"ca1hippocampus.185" 0.920918659724041 0.0790813402759592
"ca1hippocampus.186" 0.999761164709293 0.000238835290706521
"sscortex.541" 0.999007110761146 0.000992889238853677
"sscortex.542" 0.999896777935258 0.000103222064741891
"sscortex.543" 0.957135340493953 0.0428646595060472
"sscortex.544" 0.999812548528811 0.000187451471188657
"sscortex.545" 0.999524087502921 0.000475912497079035
"sscortex.546" 0.99927350579757 0.000726494202430404
"sscortex.547" 0.96928977807212 0.0307102219278804
"ca1hippocampus.187" 0.999801804291894 0.000198195708105842
"sscortex.548" 0.985242667659988 0.0147573323400121
"sscortex.549" 0.985816834779921 0.0141831652200786
"sscortex.550" 0.999309182421833 0.000690817578167024
"ca1hippocampus.188" 0.998584011490144 0.00141598850985577
"sscortex.551" 0.999867300411571 0.000132699588428776
"sscortex.552" 0.999762779720681 0.000237220279318878
"sscortex.553" 0.999604500011805 0.000395499988195329
"sscortex.554" 0.980772283890216 0.019227716109784
"sscortex.555" 0.849755938373185 0.150244061626815
"sscortex.556" 0.99963958345779 0.000360416542210207
"ca1hippocampus.189" 0.998454761717929 0.00154523828207111
"ca1hippocampus.190" 0.928269785049669 0.071730214950331
"ca1hippocampus.191" 0.969323007032569 0.0306769929674308
"ca1hippocampus.192" 0.999868429240994 0.000131570759006412
"ca1hippocampus.193" 0.856826745252015 0.143173254747985
"ca1hippocampus.194" 0.990570508448492 0.00942949155150829
"ca1hippocampus.195" 0.813727497885723 0.186272502114278
"ca1hippocampus.196" 0.918261904842028 0.0817380951579721
"ca1hippocampus.197" 0.997240185833651 0.00275981416634941
"ca1hippocampus.198" 0.994399780407607 0.00560021959239298
"ca1hippocampus.199" 0.99680270022398 0.00319729977601983
"ca1hippocampus.200" 0.997712403892817 0.00228759610718273
"ca1hippocampus.201" 0.998539439216671 0.00146056078332928
"ca1hippocampus.202" 0.704691690910117 0.295308309089884
"ca1hippocampus.203" 0.724643467868032 0.275356532131968
"ca1hippocampus.204" 0.999251816127736 0.00074818387226382
"ca1hippocampus.205" 0.99640364704458 0.00359635295541955
"ca1hippocampus.206" 0.986611101097764 0.0133888989022363
"ca1hippocampus.207" 0.993922794361281 0.00607720563871939
"ca1hippocampus.208" 0.998295641328821 0.00170435867117846
"ca1hippocampus.209" 0.982316522231396 0.0176834777686038
"ca1hippocampus.210" 0.998967403577869 0.00103259642213112
"ca1hippocampus.211" 0.990210779379904 0.00978922062009582
"ca1hippocampus.212" 0.998555654766942 0.00144434523305785
"ca1hippocampus.213" 0.98299116173597 0.01700883826403
"ca1hippocampus.214" 0.999311355438587 0.000688644561413402
"ca1hippocampus.215" 0.999633049280711 0.000366950719289465
"ca1hippocampus.216" 0.754351530421248 0.245648469578752
"ca1hippocampus.217" 0.965807468887816 0.034192531112184
"ca1hippocampus.218" 0.668099604963254 0.331900395036746
"ca1hippocampus.219" 0.956205807582009 0.0437941924179913
"ca1hippocampus.220" 0.997690020457156 0.00230997954284372
"ca1hippocampus.221" 0.998650919992001 0.00134908000799944
"ca1hippocampus.222" 0.875652094197498 0.124347905802502
"ca1hippocampus.223" 0.977746550895255 0.0222534491047449
"ca1hippocampus.224" 0.999217113231409 0.000782886768590809
"ca1hippocampus.225" 0.997791883489407 0.00220811651059304
"ca1hippocampus.226" 0.972268836258703 0.0277311637412969
"ca1hippocampus.227" 0.999566633118404 0.00043336688159588
"ca1hippocampus.228" 0.989785665587359 0.0102143344126409
"ca1hippocampus.229" 0.938123513959399 0.061876486040601
"ca1hippocampus.230" 0.999146752032165 0.000853247967834843
"ca1hippocampus.231" 0.74212248449775 0.25787751550225
"ca1hippocampus.232" 0.999776626614962 0.000223373385037634
"ca1hippocampus.233" 0.995144825153118 0.0048551748468825
"ca1hippocampus.234" 0.973967594753598 0.0260324052464017
"ca1hippocampus.235" 0.802218039729422 0.197781960270578
"ca1hippocampus.236" 0.9984443138563 0.00155568614370011
"ca1hippocampus.237" 0.998755142951376 0.00124485704862365
"ca1hippocampus.238" 0.999785232442432 0.000214767557568285
"ca1hippocampus.239" 0.999841599874127 0.000158400125872775
"ca1hippocampus.240" 0.999834802236235 0.000165197763765191
"ca1hippocampus.241" 0.999667181241046 0.000332818758953625
"ca1hippocampus.242" 0.789982360805408 0.210017639194592
"ca1hippocampus.243" 0.961051210658511 0.0389487893414894
"ca1hippocampus.244" 0.773898510975712 0.226101489024288
"ca1hippocampus.245" 0.805642589506305 0.194357410493695
"ca1hippocampus.246" 0.994123075275084 0.0058769247249165
"ca1hippocampus.247" 0.79697778229944 0.20302221770056
"ca1hippocampus.248" 0.999646555906466 0.000353444093534105
"ca1hippocampus.249" 0.999839548329866 0.000160451670133536
"ca1hippocampus.250" 0.81217169448086 0.18782830551914
"ca1hippocampus.251" 0.997710793008715 0.00228920699128507
"ca1hippocampus.252" 0.999795116490857 0.000204883509142659
"ca1hippocampus.253" 0.99979620102228 0.000203798977719889
"ca1hippocampus.254" 0.999802271271697 0.000197728728302749
"ca1hippocampus.255" 0.777623998239767 0.222376001760233
"ca1hippocampus.256" 0.999818698800564 0.000181301199436393
"ca1hippocampus.257" 0.811822524608845 0.188177475391155
"ca1hippocampus.258" 0.999247430661667 0.000752569338333024
"ca1hippocampus.259" 0.999649580919548 0.000350419080451695
"ca1hippocampus.260" 0.997170658936634 0.00282934106336626
"ca1hippocampus.261" 0.996839361169706 0.00316063883029379
"ca1hippocampus.262" 0.999371015154456 0.000628984845543672
"ca1hippocampus.263" 0.91455953088442 0.0854404691155805
"ca1hippocampus.264" 0.734057956048798 0.265942043951202
"ca1hippocampus.265" 0.983760671227763 0.0162393287722373
"ca1hippocampus.266" 0.765129017759541 0.234870982240459
"ca1hippocampus.267" 0.926626064133706 0.0733739358662937
"ca1hippocampus.268" 0.942278782233561 0.0577212177664394
"ca1hippocampus.269" 0.999590607882333 0.000409392117666903
"ca1hippocampus.270" 0.985701548723183 0.0142984512768168
"ca1hippocampus.271" 0.997779089816039 0.0022209101839612
"ca1hippocampus.272" 0.991559835805076 0.00844016419492425
"ca1hippocampus.273" 0.958137445316112 0.0418625546838882
"ca1hippocampus.274" 0.987869987170877 0.0121300128291233
"ca1hippocampus.275" 0.902875992768753 0.0971240072312471
"ca1hippocampus.276" 0.992422065663495 0.00757793433650531
"ca1hippocampus.277" 0.999856774909625 0.000143225090374675
"ca1hippocampus.278" 0.72394230116255 0.27605769883745
"ca1hippocampus.279" 0.826576669990224 0.173423330009776
"ca1hippocampus.280" 0.749970996463775 0.250029003536225
"ca1hippocampus.281" 0.998133893304223 0.00186610669577679
"ca1hippocampus.282" 0.998893791494126 0.00110620850587418
"ca1hippocampus.283" 0.998358328067863 0.00164167193213736
"ca1hippocampus.284" 0.788007955987299 0.211992044012701
"ca1hippocampus.285" 0.796232341848783 0.203767658151217
"ca1hippocampus.286" 0.902337362158818 0.097662637841182
"sscortex.557" 0.700568173924414 0.299431826075586
"ca1hippocampus.287" 0.873351360008827 0.126648639991173
"ca1hippocampus.288" 0.980168033074821 0.019831966925179
"ca1hippocampus.289" 0.999799233509487 0.000200766490512969
"ca1hippocampus.290" 0.999838111714403 0.000161888285596918
"ca1hippocampus.291" 0.987124116043891 0.0128758839561085
"ca1hippocampus.292" 0.998783286960907 0.00121671303909341
"ca1hippocampus.293" 0.920747635953748 0.0792523640462524
"ca1hippocampus.294" 0.967464556187146 0.0325354438128535
"ca1hippocampus.295" 0.749997730708015 0.250002269291985
"ca1hippocampus.296" 0.999863583707292 0.000136416292707741
"ca1hippocampus.297" 0.996905025694394 0.00309497430560593
"ca1hippocampus.298" 0.997683834902809 0.00231616509719078
"ca1hippocampus.299" 0.999850576090691 0.000149423909308695
"ca1hippocampus.300" 0.881094613062704 0.118905386937296
"ca1hippocampus.301" 0.999702774830509 0.000297225169491073
"ca1hippocampus.302" 0.999086657578671 0.000913342421328894
"ca1hippocampus.303" 0.998847494156112 0.00115250584388848
"ca1hippocampus.304" 0.998508200700349 0.00149179929965065
"ca1hippocampus.305" 0.999527586283982 0.000472413716018097
"ca1hippocampus.306" 0.99894822425007 0.00105177574993002
"ca1hippocampus.307" 0.998551372315332 0.00144862768466784
"ca1hippocampus.308" 0.994850420504917 0.00514957949508325
"ca1hippocampus.309" 0.911156116551555 0.0888438834484447
"ca1hippocampus.310" 0.986406924290216 0.0135930757097837
"ca1hippocampus.311" 0.839922782605514 0.160077217394486
"ca1hippocampus.312" 0.955362188661795 0.044637811338205
"ca1hippocampus.313" 0.994019174952113 0.00598082504788666
"ca1hippocampus.314" 0.994161493747819 0.00583850625218089
"ca1hippocampus.315" 0.99987688200065 0.000123117999350148
"ca1hippocampus.316" 0.965803180164993 0.0341968198350067
"ca1hippocampus.317" 0.999830350041748 0.000169649958251715
"ca1hippocampus.318" 0.999521100241215 0.000478899758784868
"ca1hippocampus.319" 0.999811534244913 0.00018846575508662
"ca1hippocampus.320" 0.998461106896472 0.00153889310352761
"ca1hippocampus.321" 0.999827914279667 0.000172085720332469
"ca1hippocampus.322" 0.999882835740934 0.000117164259066248
"ca1hippocampus.323" 0.996614952112916 0.0033850478870844
"ca1hippocampus.324" 0.999936276003394 6.37239966058135e-05
"ca1hippocampus.325" 0.979720913695827 0.0202790863041729
"ca1hippocampus.326" 0.99676437458706 0.00323562541294003
"ca1hippocampus.327" 0.954640701063602 0.045359298936398
"ca1hippocampus.328" 0.999941225658472 5.87743415278546e-05
"ca1hippocampus.329" 0.999718084543119 0.000281915456880713
"ca1hippocampus.330" 0.899233833263727 0.100766166736273
"ca1hippocampus.331" 0.999796858883583 0.00020314111641689
"ca1hippocampus.332" 0.861911152814461 0.138088847185539
"ca1hippocampus.333" 0.998834340991666 0.00116565900833452
"ca1hippocampus.334" 0.99988259631876 0.000117403681240457
"ca1hippocampus.335" 0.999905507144098 9.44928559021385e-05
"ca1hippocampus.336" 0.762937953334242 0.237062046665758
"ca1hippocampus.337" 0.999893191414112 0.000106808585887608
"ca1hippocampus.338" 0.998212954669392 0.00178704533060847
"ca1hippocampus.339" 0.999897756605458 0.000102243394541545
"ca1hippocampus.340" 0.999933631454555 6.63685454453943e-05
"ca1hippocampus.341" 0.999914862407983 8.5137592017143e-05
"ca1hippocampus.342" 0.999664528291318 0.000335471708682429
"ca1hippocampus.343" 0.999907181483993 9.28185160070039e-05
"ca1hippocampus.344" 0.999836245868386 0.000163754131614164
"ca1hippocampus.345" 0.999578969770728 0.000421030229272355
"ca1hippocampus.346" 0.999897921502929 0.000102078497070833
"ca1hippocampus.347" 0.999928745421813 7.12545781869103e-05
"ca1hippocampus.348" 0.998855802921498 0.00114419707850239
"ca1hippocampus.349" 0.999895471503149 0.000104528496850702
"ca1hippocampus.350" 0.99982631916868 0.000173680831320375
"ca1hippocampus.351" 0.998410527379432 0.00158947262056753
"ca1hippocampus.352" 0.999929177621699 7.08223783006691e-05
"ca1hippocampus.353" 0.999925261142133 7.47388578665943e-05
"ca1hippocampus.354" 0.977010080997303 0.0229899190026972
"ca1hippocampus.355" 0.999857726702236 0.000142273297763553
"ca1hippocampus.356" 0.999789292492115 0.000210707507885309
"ca1hippocampus.357" 0.999854119177683 0.000145880822316843
"ca1hippocampus.358" 0.927455880190517 0.0725441198094831
"ca1hippocampus.359" 0.998351444867488 0.00164855513251241
"ca1hippocampus.360" 0.999837618228118 0.000162381771881711
"ca1hippocampus.361" 0.985333621918081 0.0146663780819188
"ca1hippocampus.362" 0.999480549940735 0.000519450059265328
"ca1hippocampus.363" 0.999849450760624 0.000150549239375723
"ca1hippocampus.364" 0.999453604411006 0.000546395588993945
"ca1hippocampus.365" 0.999609042942594 0.000390957057405623
"ca1hippocampus.366" 0.999246237958363 0.00075376204163667
"ca1hippocampus.367" 0.99973450500786 0.000265494992139627
"ca1hippocampus.368" 0.999876380191164 0.000123619808835947
"ca1hippocampus.369" 0.999723144105224 0.000276855894775612
"ca1hippocampus.370" 0.999829441984669 0.0001705580153306
"ca1hippocampus.371" 0.9992218184758 0.000778181524200254
"ca1hippocampus.372" 0.999899221766045 0.000100778233954891
"ca1hippocampus.373" 0.999884037385889 0.000115962614111141
"ca1hippocampus.374" 0.998494890514697 0.00150510948530264
"ca1hippocampus.375" 0.944340806335813 0.0556591936641871
"ca1hippocampus.376" 0.999835201520691 0.000164798479308665
"ca1hippocampus.377" 0.985253479298888 0.0147465207011122
"ca1hippocampus.378" 0.99961982431951 0.000380175680489827
"ca1hippocampus.379" 0.999396852015038 0.000603147984961547
"ca1hippocampus.380" 0.999715664638503 0.000284335361496567
"ca1hippocampus.381" 0.999864934164636 0.000135065835363632
"ca1hippocampus.382" 0.999775969349168 0.000224030650831855
"ca1hippocampus.383" 0.999385386926291 0.000614613073708743
"ca1hippocampus.384" 0.999909907397841 9.00926021587418e-05
"ca1hippocampus.385" 0.928696767310926 0.071303232689074
"ca1hippocampus.386" 0.938938573171568 0.0610614268284322
"ca1hippocampus.387" 0.999927196242121 7.28037578785214e-05
"ca1hippocampus.388" 0.999726889653549 0.000273110346451426
"ca1hippocampus.389" 0.999864121443902 0.000135878556097832
"ca1hippocampus.390" 0.99994482002822 5.51799717802929e-05
"ca1hippocampus.391" 0.999716892831782 0.000283107168218495
"ca1hippocampus.392" 0.998322058277237 0.00167794172276303
"ca1hippocampus.393" 0.964017136044634 0.0359828639553656
"ca1hippocampus.394" 0.999886149048535 0.000113850951465077
"ca1hippocampus.395" 0.939142976603572 0.0608570233964282
"ca1hippocampus.396" 0.992608308003206 0.00739169199679415
"ca1hippocampus.397" 0.97113286183365 0.0288671381663499
"ca1hippocampus.398" 0.999714394362465 0.000285605637535469
"ca1hippocampus.399" 0.999914601177103 8.5398822897571e-05
"ca1hippocampus.400" 0.999947264931568 5.27350684315076e-05
"ca1hippocampus.401" 0.999346823169324 0.000653176830675565
"ca1hippocampus.402" 0.99982379362008 0.000176206379920107
"ca1hippocampus.403" 0.991017424223236 0.00898257577676436
"ca1hippocampus.404" 0.972513267415675 0.027486732584325
"ca1hippocampus.405" 0.999931521387246 6.84786127541579e-05
"ca1hippocampus.406" 0.884220590156441 0.115779409843559
"ca1hippocampus.407" 0.999743505050869 0.000256494949131077
"ca1hippocampus.408" 0.999868664433257 0.000131335566742571
"ca1hippocampus.409" 0.999441608454486 0.000558391545513855
"ca1hippocampus.410" 0.999939608688618 6.03913113818314e-05
"ca1hippocampus.411" 0.999952196244971 4.7803755029198e-05
"ca1hippocampus.412" 0.922303032772983 0.0776969672270175
"ca1hippocampus.413" 0.999946509743609 5.34902563906996e-05
"ca1hippocampus.414" 0.999719025995403 0.000280974004596994
"ca1hippocampus.415" 0.998638065773128 0.00136193422687162
"ca1hippocampus.416" 0.999452227115376 0.000547772884623685
"ca1hippocampus.417" 0.99908991669549 0.000910083304510048
"ca1hippocampus.418" 0.997706106831672 0.00229389316832782
"ca1hippocampus.419" 0.999921912395026 7.80876049735924e-05
"ca1hippocampus.420" 0.99986716884314 0.0001328311568601
"ca1hippocampus.421" 0.9999250718213 7.49281787005035e-05
"ca1hippocampus.422" 0.999969644430537 3.03555694625393e-05
"ca1hippocampus.423" 0.999886587170229 0.000113412829770855
"ca1hippocampus.424" 0.97803742054871 0.02196257945129
"ca1hippocampus.425" 0.999569948852756 0.000430051147244402
"ca1hippocampus.426" 0.999932322686853 6.76773131472271e-05
"ca1hippocampus.427" 0.9993240255241 0.00067597447589987
"ca1hippocampus.428" 0.999946490667899 5.35093321011393e-05
"ca1hippocampus.429" 0.999499070341269 0.000500929658730568
"ca1hippocampus.430" 0.997314245701693 0.00268575429830677
"ca1hippocampus.431" 0.999958824648595 4.11753514048984e-05
"ca1hippocampus.432" 0.999858732643876 0.000141267356123625
"ca1hippocampus.433" 0.999751037437289 0.000248962562710873
"ca1hippocampus.434" 0.999797981889587 0.00020201811041346
"ca1hippocampus.435" 0.998780120539188 0.00121987946081163
"ca1hippocampus.436" 0.999184040146727 0.000815959853272898
"ca1hippocampus.437" 0.996522182144449 0.0034778178555514
"ca1hippocampus.438" 0.99983311901549 0.000166880984509588
"ca1hippocampus.439" 0.999950913573057 4.90864269427484e-05
"ca1hippocampus.440" 0.99992415200057 7.58479994302407e-05
"ca1hippocampus.441" 0.786733621214086 0.213266378785914
"ca1hippocampus.442" 0.999249481814583 0.00075051818541719
"ca1hippocampus.443" 0.999381104944733 0.000618895055267216
"ca1hippocampus.444" 0.999478401336795 0.000521598663204663
"ca1hippocampus.445" 0.992453843729985 0.00754615627001458
"ca1hippocampus.446" 0.999913892319678 8.61076803215129e-05
"ca1hippocampus.447" 0.999829593804983 0.000170406195017031
"ca1hippocampus.448" 0.915683801870545 0.0843161981294552
"ca1hippocampus.449" 0.999736006065129 0.000263993934871303
"ca1hippocampus.450" 0.876436657206525 0.123563342793475
