"1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"sscortex.192" 0.608963474681429 0.108951930676435 0.220370319658657 0.000186252452387071 0.0600987652396758 0.000157519194228454 0.000118582333748949 4.64818609671851e-05 0.0010810510400988 2.56228623722919e-05
"sscortex.193" 0.426587969351561 0.349433897457702 0.131259313177233 0.000732508599069342 0.0200363132152968 0.000590571265948759 0.000911343449485726 0.00129661400998608 0.000538386020224445 0.0686130834534924
"sscortex.194" 0.596667484945025 0.102120495759494 0.207723314590104 0.0285636917464039 0.0287782552485443 0.014469186082255 0.000205494520418556 0.000358158890173399 0.0211032329740795 1.06852435021377e-05
"sscortex.195" 0.297079285044656 0.0903090173643389 0.0477529620048056 0.000544575453468738 0.0469180187069676 0.00794115337095771 1.54236937029541e-05 0.000410708943736785 0.509021801574256 7.05384310946814e-06
"sscortex.196" 0.566321194625459 0.15218222240546 0.159104397264233 3.13294510374211e-05 0.122073765733695 3.25424931923446e-05 4.10801667293678e-05 0.000131409955604894 6.2360596941359e-05 1.96973076474777e-05
"sscortex.197" 0.53819616854307 0.157107810045509 0.175199734019407 0.000138626837594125 0.12849685705214 7.89680836278402e-05 7.88851143402476e-05 0.000501907598701947 0.000183125076413334 1.7917629196499e-05
"sscortex.198" 0.549259564433075 0.22757632146707 0.129532361079545 3.40740753667167e-05 0.0934009224607742 6.72424349533677e-05 4.67952656659123e-05 3.65026518668803e-05 3.16872088624327e-05 1.45289228204966e-05
"sscortex.199" 0.575614676687014 0.26427523019603 0.146362621000325 3.46665913684601e-05 0.0129128615645705 2.67502864143104e-05 0.00037557083495524 1.71585245241767e-05 0.000366517639537634 1.39466752604465e-05
"sscortex.200" 0.565409123423418 0.277095381751763 0.0953802941062011 3.57980588942283e-05 0.06090557892528 2.1950141318948e-05 0.000867580368939107 5.75072488498552e-05 0.000214751634386612 1.20343409489993e-05
"sscortex.201" 0.673154277060293 0.208613742275145 0.0959640055581552 0.000138690301536757 0.0196328869826226 5.40821367894195e-05 9.90256310531101e-05 0.00078522206960841 0.00152962130968152 2.84466751150013e-05
"sscortex.202" 0.72599042778734 0.0946456292222588 0.146969154710457 6.39919535847681e-05 0.0310267302831491 5.00361159736358e-05 0.000280442908050135 5.4013354667504e-05 0.00025447320614091 0.000665100458377508
"sscortex.203" 0.757400928231858 0.034283181320771 0.163732846890761 4.98550309563918e-05 0.0413022719831564 0.000123655272417776 0.00245573870468471 0.000472282106038836 0.000166827469311458 1.24129900441217e-05
"sscortex.204" 0.748305993089801 0.053154738643668 0.149422862107772 2.44217874110883e-05 0.0481237697765119 0.000293065723308579 0.000242360319586028 2.40737023736418e-05 0.00039971689254122 8.99795702605734e-06
"sscortex.205" 0.731054833710398 0.0493297712968735 0.145695585106546 3.95895269983464e-05 0.0577133716457859 0.000471025011503349 0.00740003114937074 0.00687645278135163 0.0014059549832594 1.33847879134221e-05
"sscortex.206" 0.72946552767478 0.11710681309247 0.103623236495352 4.13333380027774e-05 0.0472287427843103 3.44032530888445e-05 3.0284515233413e-05 0.000179177717380739 0.00227798943900114 1.24916903811746e-05
"sscortex.207" 0.535123584567054 0.291649528334972 0.139659825920905 2.42280611166043e-05 0.0333021311466704 2.17360022784413e-05 0.000120554590679506 3.5899773262292e-05 4.53459345333077e-05 1.71656685286263e-05
"sscortex.208" 0.623427777911875 0.207252095611045 0.145411052908929 3.28397175502398e-05 0.0229572957426927 6.02341638669301e-05 5.82918712178964e-05 0.000195054551084587 0.000577188513803001 2.81690079362473e-05
"sscortex.209" 0.575447620758963 0.281610953704312 0.105520486429629 3.10112160997603e-05 0.0313990518216958 0.0003070011773896 0.000706306323247886 6.98484614465136e-05 0.00489248505026864 1.52350569477365e-05
"sscortex.210" 0.674498687994913 0.144306150608152 0.154044535306988 8.63208811864641e-05 0.0254401369883284 0.000103791793180059 5.15742436020275e-05 0.000200606933078802 0.00109787466289272 0.000170320587678216
"sscortex.211" 0.641943236060313 0.134133923338756 0.171050363722283 0.000101880917941516 0.0424379982934619 0.00011950965532379 0.00120515182568438 0.00876402970767385 0.000195092218746524 4.88142598162878e-05
"sscortex.212" 0.46991794753616 0.331349092901645 0.137362811727652 0.00147615734936725 0.0592111482861305 4.18087880055284e-05 2.81847479973617e-05 0.000301255445304467 0.000295010235323111 1.65829824142995e-05
"sscortex.213" 0.556230812298563 0.206804719413144 0.128350916318228 0.003661805842296 0.0975283847767173 0.000478783513291254 3.81625214020447e-05 4.17599556778634e-05 0.00658562923541054 0.000279026125270505
"sscortex.214" 0.682588563778213 0.120683047135543 0.152160184974816 2.96734272322522e-05 0.0416469851077407 5.95738497528404e-05 4.22140372189496e-05 0.00263676537496323 0.000127078528943806 2.59137855753431e-05
"sscortex.215" 0.554819598145518 0.234374306651202 0.140220116533374 2.0303586246618e-05 0.0698087898759338 2.09029402652013e-05 2.40591340422343e-05 3.94771025018526e-05 0.000656186752976604 1.62592779405254e-05
"sscortex.216" 0.454807106216838 0.262029708917192 0.102898203470713 6.48656137205848e-05 0.0809433909416809 0.000617178641841417 0.0971148419546063 5.31967515474207e-05 0.00145005128444485 2.14562074147684e-05
"sscortex.217" 0.341172741983024 0.179040114436494 0.0887878054956053 0.0137972419094146 0.0722507917542354 0.194951721560917 3.33871069192864e-05 5.29365158570675e-05 0.109897349306417 1.5909931116465e-05
"sscortex.218" 0.523140332323729 0.24002066820122 0.182130544664443 3.79845490883039e-05 0.052488567545403 0.000138452871532601 0.000861186553134314 5.97858001434754e-05 0.00110641910325415 1.60583880517909e-05
"sscortex.219" 0.609161163670661 0.175505910308676 0.13445143684178 7.44506357750964e-05 0.0796883309863906 0.000428420984240358 6.66024622329018e-05 6.54130792102328e-05 0.000536664666149227 2.16063648841964e-05
"sscortex.220" 0.564646604156128 0.210173586394548 0.187792881277033 0.00237150009128384 0.0304694521294873 0.000194228157166184 0.000269475338075955 0.000213219093801482 0.00375027868388117 0.000118774678595856
"sscortex.221" 0.402342466010434 0.112647083742958 0.139175396807217 0.0160178767861635 0.0939712293128845 0.127466934402291 0.000396088249789287 4.1509866921346e-05 0.10793127482906 1.01399922811124e-05
"sscortex.222" 0.432789798818345 0.267128299997464 0.154932596149517 2.66107179616268e-05 0.0758056029705027 0.00780654166772912 0.0559830509517708 0.00545496231340897 4.92997086263829e-05 2.32367046752282e-05
"sscortex.223" 0.482434381714127 0.259730695577402 0.166669694798529 0.000449720762787759 0.0885961954861768 0.00160855808877672 4.07371090022745e-05 6.76959102032689e-05 0.000379447932527082 2.28726204691695e-05
"sscortex.224" 0.456071687820653 0.260316467387141 0.180085723679757 0.00014854924569036 0.102871427900745 4.8823206382754e-05 0.000276698052703312 5.96798892137613e-05 0.000105038992174479 1.59038255390793e-05
"sscortex.225" 0.726768449292882 0.123547198532693 0.113600411244567 6.93165059994703e-05 0.0342877915100171 3.57686629317559e-05 3.55214201164926e-05 3.68458329594973e-05 0.00159877385024793 1.99231475861283e-05
"sscortex.226" 0.528208064203827 0.219662112806051 0.169491644401842 7.56953831957709e-05 0.0814525994984316 0.000564980156293728 3.38874453045595e-05 6.97325192148167e-05 0.000418615440435097 2.2668145404521e-05
"sscortex.227" 0.589586852009936 0.232091992745477 0.162216081270669 0.000113221905482614 0.00805567077346007 0.000246591464405335 0.00039232650053457 0.000617580588475727 0.00665771356985277 2.19691717073429e-05
"sscortex.228" 0.506550932244229 0.130755729510831 0.247720229882553 8.4492338867508e-05 0.0834592150491866 0.000798023105852604 0.0142148567382839 0.000511731752504953 0.0103283738574748 0.00557641552021599
"sscortex.229" 0.457498950700748 0.235567610922392 0.291470967035482 0.000448538070344533 0.00978518237264625 0.000168147722763088 0.00151896560426247 0.0032810888474877 0.000238779232877989 2.1769490996887e-05
"sscortex.230" 0.447102015314418 0.238573159542115 0.292798164072098 0.000636649165358219 0.0185607617308614 8.20501548894017e-05 0.00146972499024758 0.000546157976231033 0.000220414252120869 1.09028016610509e-05
"sscortex.231" 0.430806915813098 0.38469705126439 0.10517291603081 0.000112195332327109 0.0521360923430049 6.83920920189766e-05 0.0173230607207285 0.00730007100668175 0.00232444718521067 5.88582117295725e-05
"sscortex.232" 0.2267438082701 0.600075024024842 0.0919839860073149 0.000899993606637579 0.0351736241752229 0.000150893223456463 0.0441643974648328 0.00011574619036299 0.000162454297344266 0.00053007273988656
"sscortex.233" 0.221054232016682 0.453783162622045 0.0838322298848055 0.000595967617500337 0.228469352611323 0.000937890049247794 0.0102900959859685 0.000129625257332902 0.00047092434161883 0.000436519613475413
"sscortex.234" 0.305438498666592 0.44653341633794 0.103070108012751 0.0179439658929976 0.124096924158767 4.432727046392e-05 0.00253375327746883 9.07038502377349e-05 0.000212525458355827 3.57770744267058e-05
"sscortex.235" 0.222494954039436 0.486014165345393 0.164154818882234 0.000149440605021582 0.119914522162157 5.13907671205657e-05 0.00649941186537362 0.000134588460588721 4.82772545998331e-05 0.000538430618075998
"sscortex.236" 0.491825837120165 0.164946974938167 0.262092821518861 0.00102889609807239 0.0751104876669192 0.000964611450079531 0.00210798086139474 0.00180455551634261 9.42463304574578e-05 2.35884995408649e-05
"sscortex.237" 0.311192386746459 0.37494976111839 0.198626131601616 0.00333450193821773 0.101567634703756 0.00210131979489435 0.00323920587283717 0.00187800519651681 0.00305837523665459 5.26777906585433e-05
"sscortex.238" 0.310645388834514 0.27251989563473 0.10109228480156 0.000779660519000872 0.146980296091414 0.000507343535419359 0.167163759884849 0.000119704713905556 0.000171189087211692 2.047689739572e-05
"sscortex.239" 0.259598419448322 0.43857106680736 0.18512569536272 0.000403196326404487 0.106270414515489 9.35494848345928e-05 0.0056980343494669 0.00257711691177331 0.000434756795352122 0.00122774999827705
"sscortex.240" 0.292965585271983 0.498452211213426 0.0761008099791012 0.000834391776593996 0.123159745617827 0.000629101385918751 0.00337655631918711 0.0036572210411925 0.000548218614507495 0.000276158780262744
"sscortex.241" 0.305018364241082 0.297225906926486 0.205873166511243 0.00964276288202561 0.155863423618137 0.00278845488224608 0.00137534638311226 0.0073414373633774 0.0148346918151031 3.64453771869145e-05
"sscortex.242" 0.501871086467571 0.114749323319409 0.188827328894936 0.00822636509826135 0.178556729484792 0.00645542028681599 7.27494973055412e-05 0.000145686737204314 0.0010611834771019 3.412673660409e-05
"sscortex.243" 0.468309114691974 0.276844956730307 0.19715193273041 0.00090652752832695 0.0443310116110895 0.00116404951878251 0.00109166608564629 0.00191248533940066 0.00796384241546342 0.000324413348600325
"sscortex.244" 0.293961771164866 0.253312032281295 0.267946443002996 0.000365331692609014 0.182494092998776 0.000128185607796346 0.000193428365803462 7.8918917200806e-05 0.00149512116290269 2.46748057540853e-05
"sscortex.245" 0.335824153129265 0.125357003247048 0.251639581260749 0.0406901638214919 0.0382782193506789 0.106936244183507 3.34302375892557e-05 7.79888798040133e-05 0.101147923019782 1.52928700847035e-05
"sscortex.246" 0.273305169367239 0.547875604353961 0.105013579391665 0.00014414505111439 0.0687654758712502 0.000536661312368709 0.000131406306044005 0.00144160774482004 0.00274017844054375 4.61721609939255e-05
"sscortex.247" 0.563159923831011 0.0685491116350909 0.314742539132803 8.49697395935124e-05 0.0459981311163525 7.0477087397993e-05 4.87693097251443e-05 3.96257406524912e-05 0.00728521312931653 2.12392780571653e-05
"sscortex.248" 0.358618871773875 0.329731694785482 0.20605003216791 0.026886787221115 0.0510409135430235 0.000228587222145905 0.000213493919365318 0.00295410517761581 0.023638943536885 0.000636570652582448
"sscortex.249" 0.426701183231361 0.160132218468314 0.151596186875864 0.00199702716847408 0.0719823334101136 0.000492734232378105 0.0107653979513536 0.00728942496055731 0.00649738922457365 0.162546104477011
"sscortex.250" 0.43747783866308 0.265740963119961 0.179489892710068 3.31304058166295e-05 0.116255496992608 2.68793903714144e-05 4.10206985672545e-05 0.0008637132246132 5.15731841069152e-05 1.9491610807123e-05
"sscortex.251" 0.458875626213381 0.176651955927893 0.285773678680372 0.000290466608771598 0.0737433202567699 0.000107065247183539 0.000155498522431463 0.00264350525818906 0.00173778344522214 2.10998397856021e-05
"sscortex.252" 0.472674094273691 0.154366282616433 0.256379535054908 3.13435481056711e-05 0.11629099371548 3.24265629275577e-05 8.20623976984948e-05 7.60074240827872e-05 4.14710814898681e-05 2.57833251830136e-05
"sscortex.253" 0.322827366184222 0.0498894670276663 0.140141908366948 0.0163754275006893 0.146512848240104 0.193122395667121 2.57383373440596e-05 5.92309569267304e-05 0.131029951447245 1.56662717346489e-05
"sscortex.254" 0.36595638076065 0.39200657623052 0.181882938014473 0.000613949041788473 0.056952369527928 0.000102955004129465 0.000495073567538667 4.07110070282341e-05 0.00193645091430409 1.25959316398274e-05
"sscortex.255" 0.198520787974778 0.477428289915297 0.104357025702335 0.000427306387090334 0.0987155479374494 0.000214044160658067 0.000202487803755699 0.0188966259401743 0.000142104517811277 0.10109577966065
"sscortex.256" 0.352908249604533 0.311632646236134 0.171658114696731 0.000215217226538742 0.161866888793771 3.83906331065481e-05 0.000108814860860571 0.000144498945010038 0.00138565003422287 4.15289690921628e-05
"sscortex.257" 0.440463549809756 0.310528002297159 0.227777532807309 0.000332257706459442 0.0205497430577011 5.30647760099574e-05 2.91030002550168e-05 4.53982029361861e-05 0.000199603686601255 2.17446558132825e-05
"sscortex.258" 0.492463296062304 0.239337539249601 0.230139469609745 0.000423301814706364 0.0254297658312533 0.00174822590253818 0.000106466983190244 0.000260303355626742 0.0100697028683534 2.19283226827282e-05
"sscortex.259" 0.553041072016824 0.0920197360453577 0.270593582379467 1.81542135878593e-05 0.0839141039769237 0.00025506843644101 3.96773173445066e-05 7.6772823853196e-05 2.57550366847152e-05 1.60777535165917e-05
"sscortex.260" 0.21914705644946 0.276734771160807 0.104327282064004 0.0573037994057186 0.085485650129985 0.203758886705492 4.45793545605024e-05 0.000571978616156871 0.0526072876236685 1.87084901474759e-05
"sscortex.261" 0.258858413564273 0.487979080393333 0.0460890305232043 0.000116743908250202 0.194296921121202 0.000901194467941456 0.00769357078717909 0.000429231711190357 0.00334334123868501 0.000292472284741013
"sscortex.262" 0.295331718282386 0.477515236511956 0.160267870196946 0.000170742705254812 0.0647998035873734 0.000959305730752929 7.33872182332832e-05 0.000137930051017945 0.000256686935486293 0.000487318780593462
"sscortex.263" 0.226248655279658 0.617484321703598 0.045868778133721 0.00426875338296596 0.0975998450302973 0.00514134076895815 0.000145306644434334 0.00299902197694775 0.000204973456855139 3.90036225645008e-05
"sscortex.264" 0.514203989851 0.210256767768171 0.155694529143807 0.000218217822245636 0.112281401489749 0.00293424402283358 0.00220668978482112 7.21221407034888e-05 0.00211329639850704 1.87415781623022e-05
"sscortex.265" 0.412689057758845 0.438495211843622 0.0449608957423725 3.66102242416607e-05 0.103190717414102 2.42139897470084e-05 4.99556735433399e-05 0.000482153385672009 4.79171199843937e-05 2.32668478705725e-05
"sscortex.266" 0.179868771277412 0.685989343992812 0.049963943273197 0.00929810072973511 0.0676924233309773 0.00026301028152331 0.00361203166869596 0.00233552378342428 0.000935775016124594 4.10766460985887e-05
"sscortex.267" 0.301085686741187 0.36272696182997 0.0380855228705334 0.107651531226275 0.0555915796183826 0.0836242500415941 0.0059617813927846 4.31555812515541e-05 0.0452154187477525 1.41119502691287e-05
"sscortex.268" 0.244929255821505 0.652439886346073 0.0654512045753401 0.000328940558553077 0.0356464585952318 5.96753817625596e-05 0.000900096001443972 9.52727179754943e-05 0.000115537578138745 3.36724239765207e-05
"sscortex.269" 0.389723787061815 0.40185413056694 0.145324252270314 0.00163452139952653 0.0584249953824437 0.000330582167754379 8.01000906645651e-05 0.00182058429175014 0.000782118159792123 2.4928608999665e-05
"sscortex.270" 0.576100924857077 0.248788980636488 0.093943311313037 5.97873088567828e-05 0.0691043318309379 4.2137959269129e-05 0.00331294025747697 0.00266609706044083 0.00595070646458676 3.07823118289168e-05
"sscortex.271" 0.257096161092099 0.611791981951636 0.060176108211638 0.00394236901866112 0.0554244742497275 0.000903482856423631 0.0036493037257652 0.00538022124564008 0.00130587298312052 0.000330024665289741
"sscortex.272" 0.153137440977703 0.537141887728139 0.108608790954793 8.10639246541726e-05 0.168120563773449 0.0080055261832111 0.00642353222999126 0.00389240572512899 0.0145458741787103 4.29143242213466e-05
"sscortex.273" 0.446833666308613 0.424714406208767 0.0325286629297131 0.00113194866175808 0.0921732649099911 0.000113645464951582 0.000493974667706911 0.00129806231616293 0.00011559350019907 0.00059677503213662
"sscortex.274" 0.336807416892547 0.456983182041056 0.0216139432255007 0.00671255011631465 0.0635774159886104 0.000421999187781313 0.00409946728419517 0.109124367740172 0.00011807027687776 0.000541587246945473
"sscortex.275" 0.54547394854455 0.224922482398727 0.103945089997784 0.000166168660544895 0.120978423879651 5.72935086761719e-05 0.00014360377140919 0.00377353049577816 0.000459946597582134 7.95121452962529e-05
"sscortex.276" 0.292412052628833 0.47569304628323 0.0607664932754947 0.00231687554788056 0.0408581342157085 9.23026173637202e-05 0.120071674290795 0.00314371721704184 0.00457288285052682 7.28210731255951e-05
"sscortex.277" 0.462020937906648 0.332568114869663 0.156813517466889 4.36147024865073e-05 0.0438833649409229 3.33848926738696e-05 0.00169314601385731 0.00281338018828283 9.14635505282929e-05 3.90754680480617e-05
"sscortex.278" 0.49865871485791 0.278297465194624 0.141851357559716 0.000176043738736944 0.0641955654220124 9.49889722541363e-05 0.0063346971158621 0.00698788613747228 0.00337012751217934 3.31534892325264e-05
"sscortex.279" 0.233935115615942 0.54942897335757 0.0955541793355228 0.00018944336469108 0.111820664034174 0.000132667980674213 0.00159741681287521 0.000347349094401796 0.00687476672374083 0.000119423680408458
"sscortex.280" 0.263073529656453 0.504256598450006 0.0880836649040106 0.000224697677173409 0.139787169768373 0.00287427234741151 0.000613700820862307 0.000260705652720568 0.000801978883987355 2.36818390026515e-05
"sscortex.281" 0.244286934472019 0.593749503482267 0.0528775101953206 0.000141950343898098 0.0963737969918329 7.77920872890175e-05 0.000305414926765844 0.000171496797985328 0.0119598786200298 5.57220825920898e-05
"sscortex.282" 0.566094716470149 0.15620407428223 0.165734048208018 0.000732940015931851 0.108038283877626 7.57514765271458e-05 0.00276119072225168 0.000214542622330938 9.95361472849118e-05 4.49161776501833e-05
"sscortex.283" 0.409069449028917 0.50512151720106 0.0548471605734497 0.000134380067113835 0.0254438192211343 7.45591105963354e-05 0.000642687205587633 0.000890534916693244 0.00374116008047307 3.47325949748349e-05
"sscortex.284" 0.338621430965196 0.562358816940664 0.0576057263831382 0.000112532206462157 0.03747922309781 8.64113971652328e-05 0.00132899268106486 0.000419224674210536 0.000245504804660402 0.00174213684962893
"sscortex.285" 0.344302341359825 0.503458602037324 0.0709838045875119 0.000733903470853204 0.0642990842120647 6.23132189955953e-05 0.0124246008435682 0.000678670792277959 0.00272725129028222 0.000329428187297676
"sscortex.286" 0.235056175874246 0.606140271819315 0.0629108474299758 0.000143027966413317 0.0824644720647301 7.43634225199174e-05 0.00293480715878523 0.000519021697491066 0.00967187938040718 8.51331861169748e-05
"sscortex.287" 0.223317955595188 0.520797203187119 0.0675938245977953 0.0104572422694748 0.0951513017707757 0.000177724867833345 0.0792842039341329 0.000227814003754434 0.00237112605866315 0.000621603715263815
"sscortex.288" 0.306038627898723 0.489248659446686 0.117801311171557 9.98163114092698e-05 0.0804867332937614 0.000114840949097324 0.00121463785066291 0.000122743205508789 0.00315659216688089 0.00171603770571334
"sscortex.289" 0.339287707152593 0.503551479777477 0.0577259999972404 0.00151326442820619 0.0967261609148625 0.000157871779726188 7.09230571550358e-05 0.000497525396115682 0.000450290987028326 1.87765095960629e-05
"sscortex.290" 0.263177412105828 0.459047433439747 0.0527059180752653 0.0907024423676806 0.0308908010152609 0.0949889253214141 0.00152592178618061 0.00121063913333889 0.00556171325260324 0.000188793502681638
"sscortex.291" 0.532677917937435 0.261217876887237 0.128583793668534 7.91527282729019e-05 0.0765174606962743 0.000466476559770332 6.62850176407146e-05 0.000167373810145511 0.000174566032765422 4.90966619253272e-05
"sscortex.292" 0.353116808431037 0.522940250724533 0.0652396811464235 8.94795305939295e-05 0.0448150663208997 6.47630971131504e-05 9.9886069560216e-05 0.0132248280353733 0.000127855866144878 0.000281380778320595
"sscortex.293" 0.520790984829518 0.250563885226442 0.160957345942576 0.000334940849436291 0.057408199326837 0.000811412160338839 0.00159193452251799 0.00639353193431853 0.00112530422271449 2.24609853012219e-05
"sscortex.294" 0.522564882844785 0.364962751838858 0.0861537918464488 0.000715565187808797 0.0236863453635039 0.000120321620044942 0.00012249705950668 0.000194147151349353 0.00144984348431267 2.98536033814999e-05
"sscortex.295" 0.327113912885773 0.389623404620678 0.0424147435032122 0.000862843955783971 0.0623151392221844 0.000223119514656652 0.171985689378302 0.00464182744540558 0.000787221655744966 3.20978182594909e-05
"sscortex.296" 0.413992580527206 0.41670344827803 0.0691086374864631 0.000755821289053682 0.0990611158893206 3.81359071451747e-05 9.85484009056848e-05 6.60326420230842e-05 0.000142872407099062 3.2807172753961e-05
"sscortex.297" 0.490243080291116 0.330071541995688 0.102235579766322 3.70068775523601e-05 0.0769540180449885 3.39850032347761e-05 8.02805549933212e-05 0.000258483973000371 5.44939167204852e-05 3.15295763846921e-05
"sscortex.298" 0.431390429308565 0.290552869444002 0.119596376942367 3.26049413968668e-05 0.045018328553098 0.000854037266686304 0.108681202753068 4.16930902962648e-05 0.00379997255636364 3.24851441569962e-05
"sscortex.299" 0.312698136121122 0.539415690754688 0.0552336375365315 0.00060458720842125 0.089581188369525 0.000191924513528482 0.00163453432786977 0.000144893099498585 0.000134266829992483 0.000361141238822496
"sscortex.300" 0.254484900920058 0.657373721436173 0.0551328525679133 4.19682615898531e-05 0.0319676722547775 0.00013271990155576 0.000548469231572068 0.00014996183494677 0.000134111733454766 3.36218579591696e-05
"sscortex.301" 0.438149186205909 0.371493124000543 0.128045296496722 0.000563974724996358 0.0587355210858291 5.75887369013092e-05 0.00194609429642209 4.31670875629435e-05 0.000752809005758239 0.000213238359355841
"sscortex.302" 0.199048980260651 0.534612588997085 0.0115605980027519 0.00075333523807326 0.0727123659721833 2.97604899291952e-05 0.17236878658603 0.00844509625506184 3.66173333426516e-05 0.000431870864892752
"sscortex.303" 0.263569007982766 0.570568128510652 0.0887974580365739 0.00728141235411005 0.0646919021152817 0.00159815353222132 0.00162638454946157 0.00097295770647557 0.000363951521693341 0.000530643690765003
"sscortex.304" 0.544428798379668 0.245751873897963 0.116668372753324 0.00083935979634376 0.0907866588172859 0.000198039764659236 7.57485076411339e-05 0.000133143626658751 0.00108218671090032 3.58177455557774e-05
"sscortex.305" 0.254861146871387 0.131326822460533 0.0451262722621933 0.00848009534262722 0.10035469608967 0.00012005469714638 0.000115581146823299 0.0131643867963068 0.000762385546827441 0.445688558786486
"sscortex.306" 0.27352453226907 0.0808570212152601 0.0963135946599572 0.0857492769673673 0.0376631302058513 0.000131045666013693 0.355426502742125 0.0440513066887412 0.000291328966495166 0.0259922606191189
"sscortex.307" 0.355616280535174 0.456732510926041 0.0936222812453624 6.14325093424824e-05 0.0917493873007527 3.71355706524273e-05 9.80346849172121e-05 0.00173701791987949 0.000315488573788261 3.04307340896682e-05
"sscortex.308" 0.363076439815302 0.501278044417064 0.0421438336562575 0.00178975798999476 0.0324563619058494 0.000211933698624434 0.0527629929057817 0.00263401419361641 0.00234027992546373 0.00130634149204536
"sscortex.309" 0.247316882144853 0.509008364360735 0.120853776815109 0.00155570560608259 0.118765231224037 4.74376675620506e-05 0.00114395029756829 0.0011415443484381 6.00843623026561e-05 0.000107023173311463
"sscortex.310" 0.237370436962873 0.665052487693871 0.0344511317679677 5.89341633397482e-05 0.0589513595960205 4.20825034581736e-05 0.00170848684467095 0.00225875713963045 7.18731138270998e-05 3.44502143413693e-05
"sscortex.311" 0.410277268885335 0.48539430167761 0.0479354844715417 0.000919618229864561 0.0523807995208262 0.000112074775330736 0.00170046958775989 0.000947685698709134 0.000308144501635573 2.41526513867871e-05
"sscortex.312" 0.607522834703475 0.172246832892992 0.117658243873804 0.00074203568574737 0.0915122205412063 0.000433990436613378 0.00433413077334522 0.00489073339470562 0.000444878218783057 0.00021409947932889
"sscortex.313" 0.418057888720904 0.450535121072421 0.0951791601526961 0.00118750145978717 0.0310694796461436 0.000241253981246519 0.000927174008985821 0.00238150845458182 0.000404906101829105 1.60064014042453e-05
"sscortex.314" 0.550403767951677 0.16033115403217 0.131408789890089 0.000733341231214922 0.152983151549857 0.00155424786410629 0.00209967012293731 9.08452623458539e-05 0.000374729259017134 2.03028365847902e-05
"sscortex.315" 0.301187775660747 0.509037281783498 0.0240891697059545 0.00178869584841551 0.0582791569763227 0.00121233233906959 0.0912918271042418 0.0052764139215005 0.00642106041894448 0.0014162862413058
"sscortex.316" 0.251645498194538 0.498353882250972 0.0154415483603418 0.0914242565492797 0.0878620180623743 0.0280922478541836 0.00258761460740171 0.000500746807952507 0.0240624047427214 2.97825702353063e-05
"sscortex.317" 0.483710045095159 0.299537936745279 0.212069770660239 3.98375979352017e-05 0.000345784534370998 9.7674750088522e-05 0.003049765322366 3.37484191721612e-05 0.00106284491193648 5.2591963453233e-05
"sscortex.318" 0.375848709023956 0.513057166900037 0.0419739787003929 0.000980935426601548 0.0675705224862439 8.65802370246906e-05 0.000157758367873272 0.000126822844623443 0.000147921867694875 4.96041455522436e-05
"sscortex.319" 0.431612798327686 0.459728314864047 0.0334124055799684 6.79908350391377e-05 0.0728092521562261 3.95390231051485e-05 0.00204080921325315 0.000187806969420672 5.61957212715128e-05 4.48873099830572e-05
"sscortex.320" 0.271314333812515 0.597672054590113 0.0605806671586619 0.0002716769561626 0.0668658828547551 0.000841833267205766 0.00126329709162921 0.000444625074938821 0.000676653152251714 6.89760417671335e-05
"sscortex.321" 0.420859190472867 0.415887717564745 0.0944695367337007 0.000962624583308464 0.0664240229613867 7.53225490348896e-05 0.000783843575149604 6.6226075660033e-05 0.000448416771164957 2.30987129824604e-05
"sscortex.322" 0.437537090605463 0.306192610499712 0.0564554047038177 0.000741618434233966 0.100507394492732 0.000387368593249066 0.0973399815599332 0.000488525013047983 0.000310036107828494 3.99699899830824e-05
"sscortex.323" 0.517232127987731 0.25155432973785 0.0694511377098995 0.00103908057619357 0.159011444906326 0.00128227457199077 8.4648705283067e-05 4.52088717866801e-05 0.000273570866330019 2.61760666095354e-05
"sscortex.324" 0.337483701323126 0.352544039471627 0.0467425158739064 0.00326759581756504 0.086462560595516 0.000209143039435786 0.112136673796008 0.0585165306485805 0.00231581027363552 0.000321429160599893
"sscortex.325" 0.294648455213169 0.557649766724531 0.0235450618399769 0.0132537246429357 0.0682976968870341 0.00682849430010968 0.0145126666341749 0.0138157069443324 0.00692946644321296 0.000518960370523755
"sscortex.326" 0.232640122143776 0.5738750595112 0.11045653621644 4.49300705230384e-05 0.0694671569123396 0.000104072253073631 0.010393013577238 5.97849860100999e-05 0.00222219237970694 0.000737131949693464
"sscortex.327" 0.47052851788776 0.425865686254813 0.0374585005169699 0.000619501687278083 0.0626369478175965 4.06226581967341e-05 0.00211477523854677 0.000548076573094078 0.000129026666285735 5.83446994597208e-05
"sscortex.328" 0.259840673095231 0.57662758715483 0.0390876821920271 4.98754844617842e-05 0.120174944788951 4.4717304438046e-05 0.0039673391343742 6.0702257649586e-05 0.000101002899360929 4.5475688676805e-05
"sscortex.329" 0.266252910406564 0.487733497805895 0.0701740848376922 0.00531455544717401 0.155426321893981 0.0035105051403468 0.00778448420793024 0.00309115241148864 0.00015133786745353 0.000561149981474859
"sscortex.330" 0.225035363128469 0.524665165082893 0.0532616210363352 0.0425021696483897 0.0634053502198377 0.0441298962761809 0.00494791185215514 9.67532781622539e-05 0.0408625530582223 0.00109321641935409
